code,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket
600123,0,114240,114240,2406387,602550.75,490418.59,25968.55,0.23,-0.207,8.04,1.03,19981217
600691,0,175639.09,175678.69,3987797.5,1176826.38,1795639.75,295150.84,1.68,-0.429,2.19,1.63,19931119
300387,51.43,4189.54,12497.2,87550.53,57429.61,10870.9,18035.56,1.44,0.488,4.78,6.99,20140702
2724,377.02,6702.52,40000,172326.27,116253.88,43871,36891.46,0.92,0.05,3.85,6.52,20141104
712,53.07,82970,89600,2332164,1841381.75,5876.37,71395.3,0.8,0.304,3.99,5.4,19970415
300201,197.87,85348.29,102856.28,234850.09,155834.45,22713.35,8299.17,0.08,0.034,1.26,7.13,20110407
2291,275.46,36335,39892.19,301134.53,256188.3,12443.8,94621.5,2.37,0.044,4.59,3.52,20090903
300208,46.93,60820.92,76652.5,239703.77,124962.97,19520.77,8336.76,0.11,0.274,1.85,9.27,20110426
600961,156.98,52745.78,52745.78,576432.31,251779.95,277430.84,86723.93,1.64,0.06,0.3,41.29,20040830
600967,0,82282.79,82282.79,328619.41,222175.47,49139.4,71544.57,0.87,-0.039,2.72,4.74,20040518
600282,36.03,387575.25,396207.25,3357955.5,826135.31,2200453.75,61406.17,0.15,0.057,1.65,1.67,20000919
677,3782.13,86397.56,86397.79,84377.47,32214.69,42395.84,69768.81,0.81,0.001,0.31,22.89,19961226
600180,40.77,88161.89,101647.75,1463316.5,1327987.63,2022.78,150550.47,1.48,0.289,4.31,3.64,19980703
300087,0,25774.58,31982,134767.05,98138.61,21382.71,19170.46,0.6,-0.027,1.93,6.89,20100526
600068,13.8,414857.63,460477.75,15648277,10691030,1150608.63,760236.06,1.65,0.47,8.15,1.1,19970526
300397,0,10320,24000,166787.16,109661.72,15840.55,52742.46,2.2,-0.205,4.9,6.32,20140910
601186,12.82,1150324.5,1357954.13,75030696,62241944,4137253.5,4040039.25,2.98,0.672,9.3,1.23,20080310
300532,170.62,2100,8400,115785.9,100176.71,1768.9,35853.7,4.27,0.57,8.51,11.82,20160818
600026,9.75,273603.28,403203.28,5770051.5,1210121.13,2923398.5,759736.75,1.88,0.552,6.75,1.06,20020523
300328,236.65,40320,40320,103936.56,59149.16,38898.6,4592,0.11,0.044,1.69,8.12,20120619
601336,21.99,208543.94,311954.66,68909600,0,463800,2392000,7.67,1.534,19.15,2.35,20111216
600569,40.02,239368.45,239368.45,3179197.75,1316306.25,1361503.38,346191.31,1.45,0.059,2.03,1.54,20010820
2738,147.3,8980.5,18684,85442.81,56178.46,19632.5,24895,1.33,0.16,3.22,9.77,20141230
601919,0,763567.44,1021627.44,12082722,4735420,4326825.5,2724877.25,2.67,-0.902,1.81,3.13,20070626
600409,20.74,185038.55,185038.55,2026296,480782.59,1330021.75,236541.13,1.28,0.308,3.65,2.33,20030618
300046,101.98,13690.5,14208,104873.92,51362.48,15135.37,56347.88,3.97,0.197,5.5,4.88,20100120
601198,45.95,90400,275796.06,6881514.5,0,26233.76,976207.5,3.54,0.44,7.28,3.35,20150226
600618,0,74984,115640,487800.56,154927.75,195004.38,167427.09,1.45,-0.04,1.92,7.31,19921113
2773,94.47,6840,67478.4,362781.34,284656.88,40565.32,66746.05,0.99,0.46,4.09,14.18,20150626
600444,524.3,10500,14642.19,86446.65,58447.3,23383.63,40221.51,2.75,0.034,2.27,10.5,20040219
673,58.01,41467.71,79333.5,324120.91,212186.8,3008.26,145885.27,1.84,0.171,2.86,4.63,19970124
950,0,59879.92,59879.92,561675.94,89352.85,407710.72,107012.7,1.79,-0.916,1.93,4.7,19990916
601766,26.48,2291769.25,2728875.75,34330236,22852422,5274261.5,2997661.25,1.1,0.276,3.68,2.64,20080818
300434,301.49,3400,13600,47767.2,37626,1917.18,7337.13,0.54,0.115,2.89,15.97,20150424
600112,881.03,50920.48,50920.48,273563.59,93166.71,34135.19,46326.03,0.91,0.011,2.29,5.53,19971127
2730,183.19,10267.4,32267.4,132812.42,81215.86,32019.55,17854.59,0.55,0.086,2.6,8.13,20141009
600030,20.08,981466.19,1211690.88,54789192,0,352210.19,5444910,4.49,0.655,11.51,1.52,20030106
601137,41.43,43000,62721.96,442883.81,251444.67,107719.82,183497.97,2.93,0.34,4.84,2.91,20110127
601555,28.28,259100,300000,8015905,0,78673.25,1176282.25,3.92,0.417,6.63,2.37,20111212
19,0,37815.23,45162.03,104281.38,42402.71,36560.14,36764.65,0.81,-0.061,2.01,9.77,19921012
2602,58.81,58774.37,102709.2,540994,192931.75,98402.9,189498.98,1.85,0.382,4.16,7.2,20110728
776,17.36,591929.13,762108.75,36728252,0,88463.4,3186405.25,4.18,0.812,10,1.88,19970611
600507,14.24,132609.3,132609.3,813404.56,378230.78,244187.91,4625.16,0.03,0.349,1.85,3.59,20030930
2751,471.74,7595,14048,169209.56,50214.05,6018.76,9254.07,0.66,0.099,3.15,19.82,20150424
600629,38.12,34799.98,35906.01,418023.44,353586.53,13237.12,18878.18,0.53,0.379,2.46,7.82,19930209
833,0,37808.64,66840.18,324505.69,140472.3,75333.46,134248.77,2.01,-0.008,3.88,2.91,19981111
65,52.29,40051.07,41155.76,955243.19,817014.25,12335.92,91439.47,2.22,0.387,5.05,5.34,19980605
300446,52.53,7528.2,12280,51449.32,36816.21,10743.45,3560.34,0.29,0.624,3.79,11.51,20150423
153,69.25,31197.72,31214.11,247610.17,107018.46,61851.36,47792.53,1.53,0.138,3.69,3.45,20000920
2014,30.96,23056.31,33574.44,217929.95,134794,70940.24,59368.15,1.77,0.44,4.97,3.59,20040708
300538,153.16,1400,5600,51612.51,50271.65,709.03,20101.35,3.59,0.63,6.94,14.51,20160826
300209,118.75,21071.24,29212.23,238422.8,115625.42,11689.67,148182.86,5.07,0.2,6.7,4.28,20110426
600538,0,27921.59,46440.12,96483.43,58290.76,31839.65,58689.13,1.26,-0.043,1.43,9,20030114
300354,2606.23,6656.64,13837.01,37320.3,26371.52,6473.35,10644.82,0.77,0.008,2.46,11.69,20120920
300082,45.4,67386.14,67392,500341.41,231359.55,198532.86,169633.52,2.52,0.14,3.98,2.14,20100520
600172,45.23,64187.39,79239.89,845345.88,287780.22,341486.5,235668.97,2.97,0.322,5.98,3.25,19981126
425,108.7,699356.56,700772.75,4433241.5,3225998.75,650446.31,330446.69,0.47,0.024,2.91,1.18,19960828
300465,696.57,25569.59,43180.8,114340.61,64165.13,11947.17,38993.21,0.9,0.027,1.75,14.53,20150528
300278,110.41,22365.09,54504.33,396999.81,252720.95,28476.52,69121.21,1.27,0.14,2.85,7.23,20111216
63,18.35,338990.84,415426.25,13266823,10602656,753331.31,1066452,2.57,0.688,7.62,2.21,19971118
2358,49.58,69215.22,92975.7,750872.31,634067.56,94980.42,241976.42,2.6,0.36,4.94,4.25,20100210
544,36.6,26945.98,64978.96,675366.13,197492.67,286576.97,400871.66,6.17,0.43,7.9,2.36,19931208
2736,30.49,219505.95,820000,18894722,0,104325.5,676684.81,0.83,0.452,5.8,3.17,20141229
300368,1725.76,16079.66,54394.85,155164.77,69596.88,23614.96,22558.47,0.41,0.011,1.89,13.75,20140123
600717,13.09,167476.91,167476.91,3317277.25,963576.69,1380881.25,348210.16,2.08,0.598,9.01,1.16,19960614
2002,26.62,207331.17,241691.89,1247049.38,400674.59,729514.94,16166.34,0.07,0.216,1.53,5.01,20040625
300158,82.15,28613.25,51992.92,690507.25,283899.53,100550.3,425431.56,8.18,0.3,9.76,2.21,20110107
601788,25.78,390669.88,461078.75,17146006,0,85302.63,2349768.75,5.1,0.61,10.13,1.76,20090818
2331,77.05,27750.03,35032.71,182816.23,139198.02,12345.7,54376.73,1.55,0.16,3.63,4.53,20100106
2813,176.34,3000,12000,122260.4,74255.15,36769.68,20449.9,1.7,0.321,5.51,13.71,20161012
603169,412.34,38670.39,102541.54,696487.06,425217.69,212109.05,119620.72,1.17,0.024,2.92,4.47,20141009
2543,20.63,33651.1,44000,457942.44,304197.84,76841.21,124897.3,2.84,0.667,6.33,2.9,20110128
2288,1833.21,66032.6,93164.38,249573.05,137250.27,57768.48,54885.13,0.59,0.005,1.87,6.26,20090903
601688,23.8,544372.31,716276.88,38784788,0,265925.59,4583776,6.4,0.672,11.47,1.86,20100226
300196,32.65,10693.03,21224.8,306356.75,165977.67,110244.01,118523.38,5.58,0.915,10.4,3.83,20110329
601899,40.6,1580380.38,2154074.25,8698794,2275139.25,3077315,643035.06,0.3,0.066,1.24,2.88,20080425
600005,66.04,1009378,1009378,9669322,3913980.5,4586989,992948.38,0.98,0.037,2.85,1.13,19990803
600864,50.53,54637.82,210851.38,2435378.25,1783333.63,204337.91,791558.13,3.75,0.24,6.43,1.85,19940809
709,27.65,1061689.75,1061860.75,17854344,5346177.5,8677997,2320581.5,2.19,0.088,4.17,0.78,19970416
2348,155.85,74115.63,94720,125913.4,54844.53,10785.25,990.65,0.01,0.04,1.3,6.37,20100203
600193,1228.19,42537.3,42537.3,45679.62,12786.78,0.85,13652.11,0.32,0.007,0.91,13.07,19990527
603969,45.95,15263.04,40000,166127.66,118781.8,17805.26,67153.43,1.68,0.248,3.87,3.93,20150227
506,888.24,92831.09,92901.77,344189.81,248393.02,44622.82,5149.33,0.06,0.007,1.67,5,19930312
600634,191.72,39797.87,57573.21,744960.63,405243.81,76047.68,120942.97,2.1,0.072,4.49,4.12,19930304
600815,0,95897,95897,1009522.63,757059.88,120625.07,202150.72,2.11,-0.547,2.66,2.73,19940128
2057,299.02,19938.16,19938.16,64000.85,36813.98,18168.49,22453.2,1.13,0.041,2.6,6.32,20060802
2149,654.29,17463,21270.71,357912.19,183240.11,128687.7,145753.84,6.85,0.05,7.95,4.36,20070810
2743,95.82,11108,33196.08,531755.81,447255.56,46331.59,115895.6,3.49,0.18,5.77,3.04,20150217
2350,140.53,21757.59,21828,220044.72,149299.47,42239.03,49223.76,2.26,0.119,5.06,4.43,20100203
600238,0,44500.16,44820,152762.13,107764.67,23675.81,12748.6,0.28,-0.145,1.86,7.89,20000120
600958,41.2,312615.5,621545.19,19676458,0,43831.34,1803505.38,2.9,0.34,6.52,2.54,20150323
601099,97.97,647881.63,681631.63,3962682.5,0,21874.93,279778.78,0.41,0.042,1.71,3.24,20071228
2618,503.51,36527.28,36528,239418.05,76452.06,96275.49,89462.96,2.45,0.045,4.55,6.6,20110920
300059,93.15,232780.56,355832.13,2513163.5,1973243.63,174385.25,678771.25,1.91,0.17,3.55,5.65,20100319
300041,50.31,25407.69,40078.44,182531.38,97772.18,58813.07,63027.11,1.57,0.194,3.88,3.35,20100108
8,95.74,149493.95,275770.94,716658.75,378223.34,16714.34,263258.78,0.95,0.04,2.11,4.77,19920507
600109,32.56,302435.94,302435.94,4650180.5,0,13059.66,784124,2.59,0.335,5.66,2.57,19970807
600585,12.21,399970.25,529930.25,10572035,2569100.5,6197205.5,1068432.13,2.02,1.126,13.94,1.31,20020207
998,187.01,83065.29,125619.46,753315.88,490975.19,80483.86,282777.44,2.25,0.08,4.18,4.75,20001211
600288,0,43680,43680,296090.41,195758.3,35400.09,18708.6,0.43,-0.01,3.37,5.71,20001129
600061,22.92,196236.5,369415.16,12370077,10486883,17778.23,1665300.5,4.51,0.572,7.31,2.39,19970519
600375,0,55574.05,55574.05,956969.63,455755.56,295137.38,266488.34,4.8,-0.38,4.33,1.67,20030401
300461,1139.65,2357.5,6668,33664.98,26192.14,2578.35,15238.37,2.29,0.051,4.36,17.91,20150519
600963,354.13,104315.9,104315.9,1510573.88,708666,458169.09,405118.97,3.88,0.018,5.03,1.67,20040525
601211,13.99,477400.94,762500,38602804,0,284168.34,2933375.5,3.85,0.94,12.79,1.46,20150626
600328,75.43,35911.8,43803.1,670975.31,161213.16,380970.03,100464.1,2.29,0.138,4.51,3.07,20001222
2566,113.87,19952.58,33095.16,275102.63,220275.91,30710.8,83181.31,2.51,0.094,5.31,2.69,20110318
2625,272.01,22494.35,30075.41,70091.59,20848.98,30828.96,3953.46,0.13,0.13,1.87,24.15,20111103
151,54.69,26654.4,29598,180735.05,155906.44,3198.12,44202.65,1.49,0.255,3.3,5.64,20000906
962,0,44083.1,44083.26,273986.75,114101.8,129522.42,119767.26,2.72,-0.346,2.96,3.95,20000120
603189,441.68,5520,22080,77051.49,65511.26,811.62,37120.5,1.68,0.12,3.32,16.03,20160914
600495,1265.26,120819.09,120819.09,365096.34,207525.92,68221.4,116013.51,0.96,0.005,2.55,3.05,20040526
993,25.41,37300,37300,385804.03,120347.86,150440.72,104068.43,2.79,0.323,4.35,2.51,20000731
691,18916.62,29048.63,32327,28124.45,26755.98,87.48,14785.37,0.46,0,0.26,44.42,19970228
601886,31.76,94128.52,115405,2411218.5,1860167.38,106863.3,296508.88,2.57,0.278,5.76,2.05,20110818
2070,174.03,56671.21,63525.82,274128.94,130316.8,62996.07,0,0,0.081,1.19,15.87,20061012
2128,23.28,158822.06,163437.84,1350212.5,383764.72,710132.75,125532.26,0.77,0.304,5.65,1.67,20070418
2255,74.98,44187,62063.44,349229.91,201653.59,57287.91,87373.97,1.41,0.083,3.69,2.25,20080625
300026,29.93,214230.03,301139.63,726321.81,416168.97,101522.61,261714.47,0.87,0.158,1.91,3.31,20091030
2205,0,11615.2,11615.2,186751.13,134994.66,37916.57,52237.48,4.5,-0.17,7.6,4,20080123
778,61.76,364296.69,364330.75,4661685.5,2340096.25,1203207.63,726847.06,2,0.062,4.7,1.09,19970606
593,765.03,22317.83,35863.1,151474.77,26874.85,43295.45,68339.81,1.91,0.013,3.2,4.09,19960312
300401,184.41,9616.92,18140,85486.27,37176.65,35145.28,5058.16,0.28,0.147,4.06,8.9,20141009
600997,37.93,123464,123464,2080815,743184.88,649737.19,102663.61,0.83,0.165,5.55,1.5,20040602
2118,107.24,102543.17,128075.97,638833.69,440596.94,83936.65,215917.63,1.69,0.059,2.85,2.94,20070302
801,127.11,102280.65,102280.65,497218.25,430731.5,41523.05,29584.26,0.29,0.068,2.19,5.3,19980506
600215,212.79,46503.28,46503.28,344483.38,227551.59,4582.41,97851.52,2.1,0.032,5.23,1.76,19990909
300393,49.51,7691.04,17923.5,273966.94,174572.73,27239.7,33471.5,1.87,0.693,5.15,8.88,20140912
785,150.88,25109.36,25122.16,250875.3,84964.43,72972.6,7361.7,0.29,0.074,3.15,4.71,19970711
600895,56.57,154868.95,154868.95,1789650,780800.56,27744.08,264697.41,1.71,0.25,5.04,3.75,19960422
2460,35.97,52103.41,75269.54,345365.88,148636.42,56480.86,71235.6,0.95,0.64,3.01,10.27,20100810
601666,102.99,236116.5,236116.5,3916352.75,1402525.88,1877528,314058.44,1.33,0.041,4.41,1.28,20061123
300202,95.28,42876.37,54950.39,234078.63,182997.47,26443.08,9757.1,0.18,0.222,3.03,9.31,20110415
300430,108.65,4132.16,9728,93962.43,71911.4,15051.05,28055.83,2.88,0.37,6.55,8.19,20150319
600860,0,32200,42200,190031.73,76428.56,89893.86,68380.31,1.62,-0.217,1.47,7.4,19940506
300490,148.59,5000,20000,93013.4,70294.11,9559.13,19816.77,0.99,0.138,2.8,9.8,20151231
2133,30.77,60150.46,77414.4,795001.06,732451.81,1703.61,82897.13,1.07,0.207,3.65,2.33,20070427
600727,149.83,35092.66,35098.66,135839.02,52774.3,72988.06,87415.96,2.49,0.053,3.06,3.44,19960702
600509,20.11,90569.65,90569.65,1878307.38,369003.16,729118,257730.42,2.85,0.302,5.2,1.56,20020228
300227,247.11,10069.7,13915,67255.43,23617.6,32694.45,12598.87,0.91,0.08,2.74,9.61,20110608
300011,137.46,37371.12,52957.55,324300.34,158830.41,48637.35,94454.18,1.78,0.118,4,5.38,20091030
708,19.85,44940.85,44940.85,548290.63,257848.45,278266.47,48565.34,1.08,0.476,8.11,1.55,19970326
601800,16.68,1174723.5,1617473.5,79272120,43111180,5398022.5,2543455.25,1.57,0.64,9.65,1.61,20120309
300148,86.58,50582.87,64994.96,482647.41,164742.94,6219.75,309430.38,4.76,0.22,6.48,3.15,20101215
2325,42.07,92186.6,120185.09,1024341.81,843869.5,23939.49,75256.59,0.63,0.175,2.96,3.31,20091222
600714,45.33,28203.96,28817.63,75284.15,61407.11,7921.12,29967.1,1.04,0.339,2.18,9.39,19960606
603306,33.64,7218.75,21390,141743.94,97117.8,31550.6,40289.9,1.88,0.86,5.61,6.74,20140926
603300,114.77,27811.4,40534,419464.84,158638.7,85157.24,34598.4,0.85,0.086,2.72,4.86,20150529
603328,31.79,9798,49845.32,552305.56,462368.91,85970.43,146650.92,2.94,0.85,9.16,3.88,20140701
300333,226.32,33089.51,33600,88568.71,58346.9,7365.62,38784.6,1.15,0.065,2.54,7.69,20120628
601002,139.67,79269,79269,415310.81,260170.67,124952.85,110231.45,1.39,0.056,2.89,3.59,20070126
715,111.51,27854.39,27900.59,215252.27,99980.38,70013.71,31671.8,1.14,0.112,4.15,4.01,19970508
600715,87.73,44851.19,164912.91,604968.31,174390.81,19296.35,293188.84,1.78,0.221,2.65,9.76,19960701
949,46.94,102670.2,125765.6,624129.75,275861.63,242545.38,169223.42,1.35,0.1,2.83,1.92,19991021
552,60.06,155743.88,228697.09,928447.81,362648.66,325899.84,183963.97,0.8,0.052,2.71,1.55,19940106
96,54.07,51084.8,52800,224873.09,132163.91,7459.08,35111.67,0.66,0.198,3.96,3.61,20000724
819,211.03,25839.83,25841.72,84395.85,54443.25,20266.31,7040.56,0.27,0.108,2.7,11.21,19970625
600801,56.02,97277.13,149757.13,2596171.5,589338.56,1528666.75,250831,1.67,0.107,6.47,1.24,19940103
300127,63.79,22103.99,32314.64,113156.36,89480.18,19478.95,49620.26,1.54,0.259,3.3,6.68,20101013
2394,18.77,32370,32370,473760.09,255165.2,136361.59,96356.81,2.98,0.729,8.32,2.19,20100423
600969,42.18,26432.17,26432.17,1029237.5,399307.22,417895.5,234206.59,8.86,0.325,11.94,1.53,20040408
600316,8336.15,71711.45,71711.45,1116128.13,672882.81,149892.22,314009.31,4.38,0.002,7.18,2.67,20001215
300470,62.25,6079.45,10668,97024.74,83383.18,4631.93,39653.46,3.72,0.566,7.98,5.89,20150612
601877,17.15,131944.59,131944.59,1222331.88,875024.81,207374.67,188916.36,1.43,0.972,5.6,3.97,20100121
300493,155.18,3000,12000,91230.31,90346.45,322.11,21264.36,1.77,0.291,3.8,15.86,20151210
601872,12.54,472092.19,529945.81,3642369.5,733114.88,2369003,734466.44,1.39,0.334,2.92,1.91,20061201
2362,280.71,17642.47,21410.27,87912.1,55136.05,19520.07,98009.61,4.58,0.07,3.54,7.4,20100303
300471,64.72,8693.78,14830.79,221432.7,159555.77,14466.55,95705.15,6.45,0.603,10.68,4.87,20150611
756,54.65,30730.39,45731.28,459978.94,168944.13,197456.45,51309.23,1.12,0.195,4.28,3.32,19970806
300438,72.31,12484.41,25200,171799.73,108809.57,34095.71,25416.42,1.01,0.344,3.57,9.3,20150424
600684,17.91,71121.72,71121.72,1296268.75,1129934.75,22318.35,8592.11,0.12,0.361,3.52,2.45,19931028
600502,38.39,90424.71,90424.71,1530901,1259508.38,153754.94,32335.65,0.36,0.194,3.26,3.04,20030415
600403,0,239081.23,239081.23,1469322.63,408206.91,724211.44,32854.75,0.14,-0.538,3.08,1.97,20031009
2588,22.14,71133.86,116508.71,657481.38,327176.28,154282.63,30729.93,0.26,0.397,3.41,3.44,20110610
2221,44.89,127203.92,161996.28,2161410.5,1260185.38,545961.5,376707.81,2.33,0.26,4.01,3.36,20080306
601518,25.63,121320,121320,710071.25,108668.17,567411.38,31718.28,0.26,0.127,2.16,2.02,20100319
9,80.15,212006.55,214934.5,1949677.38,1221658.5,240198.55,34707.92,0.16,0.098,2.11,4.95,19910625
2807,35.2,20944.55,176735.44,10325330,0,76280.4,71443.8,0.4,0.32,4.86,2.79,20160902
2434,53.49,100585.75,102000,658964.75,316745.5,96954.55,38444.9,0.38,0.215,2.41,6.36,20100618
955,0,53839.5,53839.5,118797.77,52387.25,49240.35,46931.06,0.87,-0.033,1.12,7.86,19991209
2615,46.8,15411.19,27360,126945.72,56261.55,31062.02,16182.13,0.59,0.31,2.59,7.45,20110909
603989,43.42,7500,30000,216185.3,157733.05,47811.65,92728.82,3.09,0.669,5.73,6.76,20150515
809,0,82479.13,82479.13,650222.38,607089.19,27133.1,3199.37,0.04,-0.136,3.8,1.4,19980616
601106,0,653800,653800,3501605.5,2430861,650649.13,841514.81,1.29,-0.299,1.98,2.92,20100209
600150,0,137811.77,137811.77,5170423,3601232.75,1132721.63,462036.56,3.35,-0.317,12.42,1.86,19980520
2068,0,60695.8,60706.35,608832.69,283159.09,272748.28,84466.38,1.39,-0.007,3.19,2.79,20060915
300360,29.24,11400.2,36267.75,181630.06,144626.09,7161.22,4629.43,0.13,0.548,3.4,6.28,20140121
2092,26.15,97447.13,214644.95,4518021,1530558,2360325,928067.13,4.32,0.41,7.1,1.63,20061208
300049,89.48,22612.86,26324.6,219923.34,131476.02,9963.08,76854.61,2.92,0.203,5.22,4.63,20100120
2173,107.11,13963.5,45686.89,454422.41,234918.16,92066.32,277371.66,6.07,0.2,7.6,2.78,20070925
600302,0,34600.98,34600.98,152712.94,116679.17,17769.59,34744.48,1,-0.106,3.24,3.33,20001213
600317,49.48,647298.31,647298.31,1648317.25,324529.22,1093311.25,155388.09,0.24,0.055,1.59,2.27,20020131
2157,12.76,116573.2,201446.7,988512.31,356069.94,470031.69,41678.15,0.21,0.45,1.98,3.86,20070817
635,131.71,30308.75,30308.75,320072.81,93288.61,212388.41,187856.92,6.2,0.136,9.33,2.56,19961120
2359,0,38333.25,41680,162956.97,107204.11,43587.96,45576.28,1.09,-0.122,2.14,12.5,20100210
601113,226.73,64000,83305,437797.91,256612.8,150705.55,149112.27,1.79,0.034,3.25,3.2,20110509
545,97.28,95940.31,98683.31,253203.59,115926.15,127404.97,-6411.75,-0.06,0.049,1.86,3.43,19931215
601669,14,960000,1375463.38,47510084,27767460,8475148,1260357.75,0.92,0.37,4.35,1.67,20111018
600881,90.93,189473.2,259994.56,5173116.5,2628000.25,1235186.5,614238.31,2.36,0.045,4.47,1.22,19951115
300482,71.84,10610.59,17600,92509.21,56130.86,16006.17,29052.58,1.65,0.667,4.65,13.74,20150630
600106,20.41,90774.2,90774.2,686466,206224.31,31434.83,5429.05,0.06,0.269,3.72,1.97,19970618
2318,64.74,81630.13,84150.59,387321.75,193767.05,150851.63,67348.56,0.8,0.127,3.04,3.62,20091211
300359,284.92,25940.86,63377.25,232688.59,81429.05,3360.88,105545.86,1.67,0.067,3.08,8.2,20140121
600798,85.55,103085.09,103085.09,620011.63,27736.98,197986.56,116821.22,1.13,0.053,2.6,2.33,19970423
612,206.35,99117.27,119219.93,656047.06,89040.49,0,159892.63,1.34,0.036,3.79,2.58,19960926
2217,31.87,39808.25,142247.42,1231503.88,742041.25,187101.05,357690.69,2.51,0.406,4.28,4.04,20080220
2037,239.09,32736.82,32736.82,711105.25,382286.72,112663.72,62003.6,1.89,0.061,6.05,3.19,20040908
600097,0,20259.78,20259.78,163097.06,74849.81,64771.96,2548.95,0.13,-0.773,3.17,6.1,19970619
600363,40.13,44347.67,44347.67,378687.84,204750.44,48530.45,63513.4,1.43,0.353,4.63,4.08,20010329
850,75.53,94313.93,94366.5,795242.31,141691.09,180877.42,6117.55,0.06,0.066,4.84,1.37,19981007
2562,68.92,21706.92,54054.39,219147.7,113079.92,45832.01,82614.28,1.53,0.3,3.1,5.34,20110310
600658,59.6,58009.73,79898.92,807831.06,701112.81,12481.38,283797.06,3.55,0.21,7.16,1.78,19930524
603979,40.68,17696.64,45000,488962.41,388995.88,79084.18,174153.31,3.87,0.42,8.13,2.44,20150630
601866,0,793212.5,1168312.5,11134726,2688701.75,5626099,130668.76,0.11,-0.054,1.19,3.57,20071212
2670,98.71,12883.25,93612.77,2125011.75,1569546.13,34096.81,1002296.81,10.71,0.44,12.12,2.7,20120416
600009,18.54,109347.64,192695.84,2639200.75,1124854,994257.88,257549.8,1.34,1.092,11.21,2.41,19980218
2610,152.1,279558.78,449086.16,1525746.88,507135.44,740870.13,141433.63,0.31,0.019,1.37,2.77,20110815
603609,30.06,41839.19,83117.64,494899.59,270294.31,122765.46,10721.16,0.13,0.356,3.46,4.13,20140808
2234,26.35,20615.21,30204.66,217266.16,75724.56,81361.86,86187.93,2.85,0.828,3.73,7.8,20080516
2470,15.96,270904.47,313978.59,1535236.25,838793.19,352823.38,111902.85,0.36,0.359,2.89,2.64,20100908
26,46.48,31107,43874.48,399071.91,290519.97,34990.35,106245.56,2.42,0.247,5.41,2.83,19930603
300185,70.79,271324.72,326774.41,917841.19,473957.81,320538.47,115320.72,0.35,0.036,1.5,2.23,20110308
300335,55.78,20534.51,36187.66,249986.91,105120.15,53076.26,32412.52,0.9,0.246,2.81,6.5,20120710
930,79.39,96441.1,96441.1,587940.69,213658.8,229633.84,90302.13,0.94,0.11,1.6,7.29,19990712
880,161.2,13513.5,27610.05,342786.72,131303.25,129035.77,58911.36,2.13,0.075,4.73,3.42,19980402
539,14.43,255390.92,525028.38,7161943,1194051,4350210.5,500774.66,0.95,0.281,4.56,1.19,19931126
600639,35.09,70316.63,112241.28,1771779.75,431949.59,102239.61,170896.13,1.52,0.421,7.6,2.59,19930326
600198,0,83942.25,88210.84,1335902,775973.25,76255.03,369389.81,4.19,-0.709,3.9,4.8,19981021
